E00007647,E05000210,Town,E09000010,Enfield,Outer London
E00007650,E05000210,Town,E09000010,Enfield,Outer London
E00007651,E05000210,Town,E09000010,Enfield,Outer London
E00007655,E05000210,Town,E09000010,Enfield,Outer London
E00007657,E05000210,Town,E09000010,Enfield,Outer London
E00007658,E05000210,Town,E09000010,Enfield,Outer London
E00007660,E05000210,Town,E09000010,Enfield,Outer London
E00007662,E05000210,Town,E09000010,Enfield,Outer London
E00007663,E05000210,Town,E09000010,Enfield,Outer London
E00007664,E05000210,Town,E09000010,Enfield,Outer London
E00007210,E05000200,Grange,E09000010,Enfield,Outer London
E00007211,E05000200,Grange,E09000010,Enfield,Outer London
E00007212,E05000200,Grange,E09000010,Enfield,Outer London
E00007213,E05000200,Grange,E09000010,Enfield,Outer London
E00007215,E05000200,Grange,E09000010,Enfield,Outer London
E00007217,E05000200,Grange,E09000010,Enfield,Outer London
E00007294,E05000202,Highlands,E09000010,Enfield,Outer London
E00007295,E05000202,Highlands,E09000010,Enfield,Outer London
E00007296,E05000202,Highlands,E09000010,Enfield,Outer London
E00007297,E05000202,Highlands,E09000010,Enfield,Outer London
E00007299,E05000202,Highlands,E09000010,Enfield,Outer London
E00007300,E05000202,Highlands,E09000010,Enfield,Outer London
E00007301,E05000202,Highlands,E09000010,Enfield,Outer London
E00007302,E05000202,Highlands,E09000010,Enfield,Outer London
E00007304,E05000202,Highlands,E09000010,Enfield,Outer London
E00007305,E05000202,Highlands,E09000010,Enfield,Outer London
E00007306,E05000202,Highlands,E09000010,Enfield,Outer London
E00007308,E05000202,Highlands,E09000010,Enfield,Outer London
E00007309,E05000202,Highlands,E09000010,Enfield,Outer London
E00007311,E05000202,Highlands,E09000010,Enfield,Outer London
E00007314,E05000202,Highlands,E09000010,Enfield,Outer London
E00007324,E05000202,Highlands,E09000010,Enfield,Outer London
E00007325,E05000202,Highlands,E09000010,Enfield,Outer London
E00007326,E05000202,Highlands,E09000010,Enfield,Outer London
E00007327,E05000202,Highlands,E09000010,Enfield,Outer London
E00007329,E05000202,Highlands,E09000010,Enfield,Outer London
E00007330,E05000202,Highlands,E09000010,Enfield,Outer London
E00007332,E05000202,Highlands,E09000010,Enfield,Outer London
E00007334,E05000202,Highlands,E09000010,Enfield,Outer London
E00007038,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007050,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007052,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007053,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007054,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007055,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007056,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007057,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007058,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007060,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007061,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007062,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007064,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007065,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007066,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007067,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007068,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00171166,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00171167,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007136,E05000198,Enfield Highway,E09000010,Enfield,Outer London
E00007141,E05000198,Enfield Highway,E09000010,Enfield,Outer London
E00007144,E05000198,Enfield Highway,E09000010,Enfield,Outer London
E00007146,E05000198,Enfield Highway,E09000010,Enfield,Outer London
E00007147,E05000198,Enfield Highway,E09000010,Enfield,Outer London
E00007459,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007460,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007461,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007462,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007464,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007466,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007468,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007469,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007470,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007471,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007475,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007476,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007483,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007486,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007487,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007489,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007499,E05000207,Southbury,E09000010,Enfield,Outer London
E00007519,E05000207,Southbury,E09000010,Enfield,Outer London
E00007521,E05000207,Southbury,E09000010,Enfield,Outer London
E00007522,E05000207,Southbury,E09000010,Enfield,Outer London
E00007523,E05000207,Southbury,E09000010,Enfield,Outer London
E00171158,E05000206,Ponders End,E09000010,Enfield,Outer London
E00171480,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007035,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007039,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007063,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007069,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007072,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007303,E05000202,Highlands,E09000010,Enfield,Outer London
E00007307,E05000202,Highlands,E09000010,Enfield,Outer London
E00007310,E05000202,Highlands,E09000010,Enfield,Outer London
E00007312,E05000202,Highlands,E09000010,Enfield,Outer London
E00007313,E05000202,Highlands,E09000010,Enfield,Outer London
E00007315,E05000202,Highlands,E09000010,Enfield,Outer London
E00007316,E05000202,Highlands,E09000010,Enfield,Outer London
E00007317,E05000202,Highlands,E09000010,Enfield,Outer London
E00007318,E05000202,Highlands,E09000010,Enfield,Outer London
E00007319,E05000202,Highlands,E09000010,Enfield,Outer London
E00007320,E05000202,Highlands,E09000010,Enfield,Outer London
E00007321,E05000202,Highlands,E09000010,Enfield,Outer London
E00007322,E05000202,Highlands,E09000010,Enfield,Outer London
E00007323,E05000202,Highlands,E09000010,Enfield,Outer London
E00007127,E05000198,Enfield Highway,E09000010,Enfield,Outer London
E00007142,E05000198,Enfield Highway,E09000010,Enfield,Outer London
E00007148,E05000198,Enfield Highway,E09000010,Enfield,Outer London
E00007149,E05000198,Enfield Highway,E09000010,Enfield,Outer London
E00007150,E05000198,Enfield Highway,E09000010,Enfield,Outer London
E00007463,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007465,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007472,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007473,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007474,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007477,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007478,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007479,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007480,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007481,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007482,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007485,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007491,E05000206,Ponders End,E09000010,Enfield,Outer London
E00171159,E05000198,Enfield Highway,E09000010,Enfield,Outer London
E00171163,E05000198,Enfield Highway,E09000010,Enfield,Outer London
E00171164,E05000198,Enfield Highway,E09000010,Enfield,Outer London
E00006978,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006979,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006980,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006981,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006982,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006983,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006984,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006985,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006986,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006987,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006990,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00007218,E05000200,Grange,E09000010,Enfield,Outer London
E00007220,E05000200,Grange,E09000010,Enfield,Outer London
E00007223,E05000200,Grange,E09000010,Enfield,Outer London
E00007226,E05000200,Grange,E09000010,Enfield,Outer London
E00007232,E05000200,Grange,E09000010,Enfield,Outer London
E00007502,E05000207,Southbury,E09000010,Enfield,Outer London
E00007503,E05000207,Southbury,E09000010,Enfield,Outer London
E00007507,E05000207,Southbury,E09000010,Enfield,Outer London
E00007508,E05000207,Southbury,E09000010,Enfield,Outer London
E00007509,E05000207,Southbury,E09000010,Enfield,Outer London
E00007527,E05000207,Southbury,E09000010,Enfield,Outer London
E00007528,E05000207,Southbury,E09000010,Enfield,Outer London
E00007532,E05000207,Southbury,E09000010,Enfield,Outer London
E00007534,E05000207,Southbury,E09000010,Enfield,Outer London
E00007537,E05000207,Southbury,E09000010,Enfield,Outer London
E00007538,E05000207,Southbury,E09000010,Enfield,Outer London
E00171152,E05000200,Grange,E09000010,Enfield,Outer London
E00171153,E05000200,Grange,E09000010,Enfield,Outer London
E00006950,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006951,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006988,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006989,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00007354,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007355,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007356,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007358,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007359,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007362,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007363,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007365,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007498,E05000207,Southbury,E09000010,Enfield,Outer London
E00007500,E05000207,Southbury,E09000010,Enfield,Outer London
E00007501,E05000207,Southbury,E09000010,Enfield,Outer London
E00007504,E05000207,Southbury,E09000010,Enfield,Outer London
E00007505,E05000207,Southbury,E09000010,Enfield,Outer London
E00007506,E05000207,Southbury,E09000010,Enfield,Outer London
E00007524,E05000207,Southbury,E09000010,Enfield,Outer London
E00007525,E05000207,Southbury,E09000010,Enfield,Outer London
E00007526,E05000207,Southbury,E09000010,Enfield,Outer London
E00007529,E05000207,Southbury,E09000010,Enfield,Outer London
E00007530,E05000207,Southbury,E09000010,Enfield,Outer London
E00007531,E05000207,Southbury,E09000010,Enfield,Outer London
E00007533,E05000207,Southbury,E09000010,Enfield,Outer London
E00007535,E05000207,Southbury,E09000010,Enfield,Outer London
E00007536,E05000207,Southbury,E09000010,Enfield,Outer London
E00007208,E05000200,Grange,E09000010,Enfield,Outer London
E00007216,E05000200,Grange,E09000010,Enfield,Outer London
E00007219,E05000200,Grange,E09000010,Enfield,Outer London
E00007221,E05000200,Grange,E09000010,Enfield,Outer London
E00007222,E05000200,Grange,E09000010,Enfield,Outer London
E00007224,E05000200,Grange,E09000010,Enfield,Outer London
E00007225,E05000200,Grange,E09000010,Enfield,Outer London
E00007227,E05000200,Grange,E09000010,Enfield,Outer London
E00007228,E05000200,Grange,E09000010,Enfield,Outer London
E00007229,E05000200,Grange,E09000010,Enfield,Outer London
E00007230,E05000200,Grange,E09000010,Enfield,Outer London
E00007231,E05000200,Grange,E09000010,Enfield,Outer London
E00007233,E05000200,Grange,E09000010,Enfield,Outer London
E00007234,E05000200,Grange,E09000010,Enfield,Outer London
E00007236,E05000200,Grange,E09000010,Enfield,Outer London
E00007237,E05000200,Grange,E09000010,Enfield,Outer London
E00007238,E05000200,Grange,E09000010,Enfield,Outer London
E00007240,E05000200,Grange,E09000010,Enfield,Outer London
E00007247,E05000200,Grange,E09000010,Enfield,Outer London
E00007335,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007339,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007342,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007346,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007357,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007360,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007361,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007364,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007366,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007368,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007369,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007370,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007371,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007375,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007484,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007488,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007492,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007493,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007494,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007495,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007496,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007497,E05000206,Ponders End,E09000010,Enfield,Outer London
E00171161,E05000206,Ponders End,E09000010,Enfield,Outer London
E00171181,E05000206,Ponders End,E09000010,Enfield,Outer London
E00007540,E05000208,Southgate,E09000010,Enfield,Outer London
E00007541,E05000208,Southgate,E09000010,Enfield,Outer London
E00007542,E05000208,Southgate,E09000010,Enfield,Outer London
E00007543,E05000208,Southgate,E09000010,Enfield,Outer London
E00007544,E05000208,Southgate,E09000010,Enfield,Outer London
E00007545,E05000208,Southgate,E09000010,Enfield,Outer London
E00007546,E05000208,Southgate,E09000010,Enfield,Outer London
E00007547,E05000208,Southgate,E09000010,Enfield,Outer London
E00007548,E05000208,Southgate,E09000010,Enfield,Outer London
E00007549,E05000208,Southgate,E09000010,Enfield,Outer London
E00007550,E05000208,Southgate,E09000010,Enfield,Outer London
E00007551,E05000208,Southgate,E09000010,Enfield,Outer London
E00007552,E05000208,Southgate,E09000010,Enfield,Outer London
E00007553,E05000208,Southgate,E09000010,Enfield,Outer London
E00007554,E05000208,Southgate,E09000010,Enfield,Outer London
E00007555,E05000208,Southgate,E09000010,Enfield,Outer London
E00007557,E05000208,Southgate,E09000010,Enfield,Outer London
E00007559,E05000208,Southgate,E09000010,Enfield,Outer London
E00007560,E05000208,Southgate,E09000010,Enfield,Outer London
E00007561,E05000208,Southgate,E09000010,Enfield,Outer London
E00007562,E05000208,Southgate,E09000010,Enfield,Outer London
E00007564,E05000208,Southgate,E09000010,Enfield,Outer London
E00007565,E05000208,Southgate,E09000010,Enfield,Outer London
E00007566,E05000208,Southgate,E09000010,Enfield,Outer London
E00007569,E05000208,Southgate,E09000010,Enfield,Outer London
E00007572,E05000208,Southgate,E09000010,Enfield,Outer London
E00007034,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007036,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007037,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007040,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007041,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007042,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007043,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007044,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007045,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007046,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007047,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007048,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007049,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007059,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007070,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007071,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007073,E05000196,Cockfosters,E09000010,Enfield,Outer London
E00007539,E05000208,Southgate,E09000010,Enfield,Outer London
E00007556,E05000208,Southgate,E09000010,Enfield,Outer London
E00007558,E05000208,Southgate,E09000010,Enfield,Outer London
E00007563,E05000208,Southgate,E09000010,Enfield,Outer London
E00007568,E05000208,Southgate,E09000010,Enfield,Outer London
E00007570,E05000208,Southgate,E09000010,Enfield,Outer London
E00007571,E05000208,Southgate,E09000010,Enfield,Outer London
E00007573,E05000208,Southgate,E09000010,Enfield,Outer London
E00007575,E05000208,Southgate,E09000010,Enfield,Outer London
E00007576,E05000208,Southgate,E09000010,Enfield,Outer London
E00007577,E05000208,Southgate,E09000010,Enfield,Outer London
E00171178,E05000208,Southgate,E09000010,Enfield,Outer London
E00171180,E05000208,Southgate,E09000010,Enfield,Outer London
E00171481,E05000208,Southgate,E09000010,Enfield,Outer London
E00006949,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006952,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006953,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006954,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006955,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006956,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006957,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006958,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006959,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006960,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006961,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006962,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006963,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006964,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006965,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006966,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006967,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006968,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006969,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006970,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006971,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006972,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00006973,E05000194,Bush Hill Park,E09000010,Enfield,Outer London
E00007209,E05000200,Grange,E09000010,Enfield,Outer London
E00007235,E05000200,Grange,E09000010,Enfield,Outer London
E00007239,E05000200,Grange,E09000010,Enfield,Outer London
E00007245,E05000200,Grange,E09000010,Enfield,Outer London
E00007246,E05000200,Grange,E09000010,Enfield,Outer London
E00007241,E05000200,Grange,E09000010,Enfield,Outer London
E00007242,E05000200,Grange,E09000010,Enfield,Outer London
E00007243,E05000200,Grange,E09000010,Enfield,Outer London
E00007244,E05000200,Grange,E09000010,Enfield,Outer London
E00007754,E05000213,Winchmore Hill,E09000010,Enfield,Outer London
E00007755,E05000213,Winchmore Hill,E09000010,Enfield,Outer London
E00007756,E05000213,Winchmore Hill,E09000010,Enfield,Outer London
E00007757,E05000213,Winchmore Hill,E09000010,Enfield,Outer London
E00007758,E05000213,Winchmore Hill,E09000010,Enfield,Outer London
E00007759,E05000213,Winchmore Hill,E09000010,Enfield,Outer London
E00007760,E05000213,Winchmore Hill,E09000010,Enfield,Outer London
E00007762,E05000213,Winchmore Hill,E09000010,Enfield,Outer London
E00007763,E05000213,Winchmore Hill,E09000010,Enfield,Outer London
E00007765,E05000213,Winchmore Hill,E09000010,Enfield,Outer London
E00007766,E05000213,Winchmore Hill,E09000010,Enfield,Outer London
E00007767,E05000213,Winchmore Hill,E09000010,Enfield,Outer London
E00007769,E05000213,Winchmore Hill,E09000010,Enfield,Outer London
E00007771,E05000213,Winchmore Hill,E09000010,Enfield,Outer London
E00007775,E05000213,Winchmore Hill,E09000010,Enfield,Outer London
E00007788,E05000213,Winchmore Hill,E09000010,Enfield,Outer London
E00007789,E05000213,Winchmore Hill,E09000010,Enfield,Outer London
E00007790,E05000213,Winchmore Hill,E09000010,Enfield,Outer London
E00007791,E05000213,Winchmore Hill,E09000010,Enfield,Outer London
E00007792,E05000213,Winchmore Hill,E09000010,Enfield,Outer London
E00007337,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007338,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007340,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007341,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007343,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007345,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007349,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007350,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007351,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007373,E05000203,Jubilee,E09000010,Enfield,Outer London
E00007383,E05000204,Lower Edmonton,E09000010,Enfield,Outer London
E00007384,E05000204,Lower Edmonton,E09000010,Enfield,Outer London
E00007387,E05000204,Lower Edmonton,E09000010,Enfield,Outer London
E00007390,E05000204,Lower Edmonton,E09000010,Enfield,Outer London
E00007391,E05000204,Lower Edmonton,E09000010,Enfield,Outer London
E00007392,E05000204,Lower Edmonton,E09000010,Enfield,Outer London
E00007393,E05000204,Lower Edmonton,E09000010,Enfield,Outer London
E00007395,E05000204,Lower Edmonton,E09000010,Enfield,Outer London
E00007396,E05000204,Lower Edmonton,E09000010,Enfield,Outer London
E00007397,E05000204,Lower Edmonton,E09000010,Enfield,Outer London
E00007398,E05000204,Lower Edmonton,E09000010,Enfield,Outer London
E00007400,E05000204,Lower Edmonton,E09000010,Enfield,Outer London
E00007404,E05000204,Lower Edmonton,E09000010,Enfield,Outer London
E00007407,E05000204,Lower Edmonton,E09000010,Enfield,Outer London
E00007408,E05000204,Lower Edmonton,E09000010,Enfield,Outer London
E00007248,E05000201,Haselbury,E09000010,Enfield,Outer London
E00007249,E05000201,Haselbury,E09000010,Enfield,Outer London
E00007250,E05000201,Haselbury,E09000010,Enfield,Outer London
E00007251,E05000201,Haselbury,E09000010,Enfield,Outer London
E00007252,E05000201,Haselbury,E09000010,Enfield,Outer London
E00007281,E05000201,Haselbury,E09000010,Enfield,Outer London
E00007282,E05000201,Haselbury,E09000010,Enfield,Outer London
E00007283,E05000201,Haselbury,E09000010,Enfield,Outer London
E00007285,E05000201,Haselbury,E09000010,Enfield,Outer London
E00007286,E05000201,Haselbury,E09000010,Enfield,Outer London
